1273 (13/03/2004) 15 26 31 41 56
1274 (16/03/2004) 42 43 60 62 80
1275 (18/03/2004) 19 38 47 49 74
1276 (20/03/2004) 03 14 24 33 75
1277 (23/03/2004) 13 18 29 30 44
1278 (25/03/2004) 09 15 33 40 74
1279 (27/03/2004) 06 18 24 39 70
1280 (30/03/2004) 11 13 24 29 48
1281 (01/04/2004) 27 39 50 74 76
1282 (03/04/2004) 46 65 67 69 70
1283 (06/04/2004) 15 21 29 40 52
1284 (08/04/2004) 04 09 44 45 77
1285 (10/04/2004) 19 34 58 60 72
1286 (13/04/2004) 41 43 49 56 58
1287 (15/04/2004) 12 34 35 44 63
1288 (17/04/2004) 01 04 23 65 74
1289 (20/04/2004) 37 61 68 71 76
1290 (22/04/2004) 52 53 61 66 78
1291 (24/04/2004) 17 46 53 58 63
1292 (27/04/2004) 15 26 32 56 60
1293 (29/04/2004) 05 36 75 77 78
1294 (01/05/2004) 08 09 42 55 57
1295 (04/05/2004) 02 22 24 56 78
1296 (06/05/2004) 06 07 36 49 54
1297 (08/05/2004) 29 33 51 56 58
1298 (11/05/2004) 12 24 60 66 77
1299 (13/05/2004) 33 50 52 73 79
1300 (15/05/2004) 16 34 38 54 65
1301 (18/05/2004) 53 55 63 64 75
1302 (20/05/2004) 07 10 15 26 77
1303 (22/05/2004) 05 09 39 49 69
1304 (25/05/2004) 04 05 27 64 72
1305 (27/05/2004) 07 08 18 25 35
1306 (29/05/2004) 29 34 40 45 47
1307 (01/06/2004) 09 16 36 48 67
1308 (03/06/2004) 15 47 71 72 74
1309 (05/06/2004) 05 28 36 39 80
1310 (08/06/2004) 15 20 31 35 69
1311 (12/06/2004) 34 38 52 65 74
1312 (15/06/2004) 12 22 31 36 47
1313 (17/06/2004) 14 27 39 41 49
1314 (19/06/2004) 10 38 47 68 76
1315 (22/06/2004) 05 33 38 51 65
1316 (24/06/2004) 39 42 51 70 71
1317 (26/06/2004) 05 29 39 66 68
1318 (29/06/2004) 05 10 39 66 78
1319 (01/07/2004) 18 24 32 37 39
1320 (03/07/2004) 09 33 37 61 69
1321 (06/07/2004) 18 34 39 65 66
1322 (08/07/2004) 16 28 43 47 68
1323 (10/07/2004) 19 31 52 55 75
1324 (13/07/2004) 03 34 47 48 71
1325 (15/07/2004) 20 22 25 27 73
1326 (17/07/2004) 24 44 58 67 77
1327 (20/07/2004) 07 18 44 57 61
1328 (22/07/2004) 04 14 47 70 73
1329 (24/07/2004) 21 25 59 74 80
1330 (27/07/2004) 22 45 52 56 71
1331 (29/07/2004) 27 30 38 40 46
1332 (31/07/2004) 19 21 25 44 71
1333 (03/08/2004) 14 23 46 70 75
1334 (05/08/2004) 12 22 49 50 63
1335 (07/08/2004) 13 32 69 76 79
1336 (10/08/2004) 01 05 26 41 67
1337 (12/08/2004) 19 21 36 58 79
1338 (14/08/2004) 09 15 19 45 75
1339 (17/08/2004) 22 26 27 41 79
1340 (19/08/2004) 12 27 48 66 67
1341 (21/08/2004) 13 15 33 41 48
1342 (24/08/2004) 21 35 61 69 80
1343 (26/08/2004) 18 21 30 34 66
1344 (28/08/2004) 32 47 73 79 80
1345 (31/08/2004) 22 35 54 61 66
1346 (02/09/2004) 11 13 28 32 58
1347 (04/09/2004) 18 30 37 45 70
1348 (09/09/2004) 04 30 52 64 72
1349 (11/09/2004) 03 35 45 49 76
1350 (14/09/2004) 18 28 53 64 69
1351 (16/09/2004) 08 12 36 43 48
1352 (18/09/2004) 09 11 40 52 79
1353 (21/09/2004) 04 16 42 45 58
1354 (23/09/2004) 04 14 22 40 53
1355 (25/09/2004) 04 13 30 32 55
1356 (28/09/2004) 05 41 42 54 72
1357 (30/09/2004) 15 16 59 68 78
1358 (02/10/2004) 16 24 44 72 78
1359 (05/10/2004) 12 26 50 60 74
1360 (07/10/2004) 05 09 51 53 58
1361 (09/10/2004) 12 39 46 73 77
1362 (14/10/2004) 20 43 54 63 72
1363 (16/10/2004) 31 53 54 62 73
1364 (19/10/2004) 06 35 37 42 56
1365 (21/10/2004) 11 12 32 53 59
1366 (23/10/2004) 06 59 61 76 80
1367 (26/10/2004) 23 37 56 71 77
1368 (28/10/2004) 38 59 69 70 71
1369 (30/10/2004) 12 13 17 19 67
1370 (04/11/2004) 02 38 47 57 63
1371 (06/11/2004) 05 20 52 64 74
1372 (09/11/2004) 14 19 21 54 78
1373 (11/11/2004) 21 47 66 67 78
1374 (13/11/2004) 32 60 62 64 77
1375 (18/11/2004) 06 26 27 68 70
1376 (20/11/2004) 35 42 45 63 78
1377 (23/11/2004) 06 07 15 60 67
1378 (25/11/2004) 19 39 54 55 61
1379 (27/11/2004) 33 46 50 66 76
1380 (30/11/2004) 39 50 55 76 78
1381 (02/12/2004) 05 24 28 31 45
1382 (04/12/2004) 07 09 22 53 64
1383 (07/12/2004) 48 56 59 62 80
1384 (09/12/2004) 22 29 33 59 60
1385 (11/12/2004) 11 39 43 48 62
1386 (14/12/2004) 18 33 44 49 69
1387 (16/12/2004) 42 69 73 78 80
1388 (18/12/2004) 06 39 48 52 57
1389 (21/12/2004) 11 40 68 72 74
1390 (23/12/2004) 17 19 42 43 64
1391 (28/12/2004) 21 28 39 67 76
1392 (30/12/2004) 09 48 57 71 76
1393 (04/01/2005) 02 17 51 67 74
1394 (06/01/2005) 02 52 57 64 78
1395 (08/01/2005) 04 14 31 34 70
1396 (11/01/2005) 04 16 24 72 73
1397 (13/01/2005) 13 21 30 38 58
1398 (15/01/2005) 43 51 60 67 77
1399 (18/01/2005) 08 16 26 27 43
1400 (20/01/2005) 41 45 52 74 80
1401 (22/01/2005) 05 18 38 41 63
1402 (25/01/2005) 42 43 47 72 76
1403 (27/01/2005) 04 17 69 70 74
1404 (29/01/2005) 05 52 63 66 70
1405 (01/02/2005) 04 09 43 67 68
1406 (03/02/2005) 09 16 24 69 70
1407 (05/02/2005) 01 28 30 64 72
1408 (10/02/2005) 19 21 23 38 45
1409 (12/02/2005) 12 48 50 65 79
1410 (15/02/2005) 05 32 35 37 74
1411 (17/02/2005) 01 11 13 16 20
1412 (19/02/2005) 05 19 74 77 78
1413 (22/02/2005) 29 31 54 56 61
1414 (24/02/2005) 22 26 44 56 78
1415 (26/02/2005) 17 19 30 42 73
1416 (01/03/2005) 02 34 54 60 72
1417 (03/03/2005) 08 36 46 65 78
1418 (05/03/2005) 23 29 35 52 75
1419 (08/03/2005) 11 46 49 64 69
1420 (10/03/2005) 04 59 61 69 71
1421 (12/03/2005) 13 52 54 61 70
1422 (15/03/2005) 03 08 10 14 63
1423 (17/03/2005) 12 14 23 49 63
1424 (19/03/2005) 03 21 32 54 66
1425 (22/03/2005) 01 11 18 29 76
1426 (24/03/2005) 03 38 44 46 73
1427 (26/03/2005) 26 38 40 48 79
1428 (29/03/2005) 04 70 73 76 80
1429 (31/03/2005) 29 36 47 70 77
1430 (02/04/2005) 14 26 43 51 76
1431 (05/04/2005) 04 08 35 48 69
1432 (07/04/2005) 15 23 25 30 37
1433 (09/04/2005) 04 31 58 65 66
1434 (12/04/2005) 04 13 16 35 67
1435 (14/04/2005) 04 15 17 56 59
1436 (16/04/2005) 03 53 54 60 62
1437 (19/04/2005) 03 12 26 54 62
1438 (23/04/2005) 05 15 30 68 79
1439 (26/04/2005) 13 15 31 39 63
1440 (28/04/2005) 10 16 18 52 59
1441 (30/04/2005) 03 11 49 53 61
1442 (03/05/2005) 11 42 45 73 77
1443 (05/05/2005) 09 19 21 38 58
1444 (07/05/2005) 29 51 62 69 75
1445 (10/05/2005) 13 18 41 54 77
1446 (12/05/2005) 02 10 27 52 73
1447 (14/05/2005) 04 11 14 15 33
1448 (17/05/2005) 20 29 41 69 77
1449 (19/05/2005) 03 13 21 24 67
1450 (21/05/2005) 11 14 55 58 74
1451 (24/05/2005) 02 13 53 66 79
1452 (28/05/2005) 01 04 15 23 37
1453 (31/05/2005) 01 23 38 59 70
1454 (02/06/2005) 06 30 51 53 69
1455 (04/06/2005) 28 46 59 67 68
1456 (07/06/2005) 08 10 17 68 76
1457 (09/06/2005) 14 21 22 59 73
1458 (11/06/2005) 13 23 39 40 48
1459 (14/06/2005) 14 40 52 63 71
1460 (16/06/2005) 02 13 32 48 51
1461 (18/06/2005) 06 27 49 61 75
1462 (21/06/2005) 02 45 46 48 55
1463 (23/06/2005) 18 30 46 47 76
1464 (25/06/2005) 10 39 40 55 71
1465 (28/06/2005) 12 14 46 58 71
1466 (30/06/2005) 13 15 19 41 72
1467 (02/07/2005) 10 15 16 62 69
1468 (05/07/2005) 17 25 43 47 65
1469 (07/07/2005) 30 33 46 52 58
1470 (09/07/2005) 04 40 44 67 70
1471 (12/07/2005) 24 25 45 57 63
1472 (14/07/2005) 25 35 51 53 57
1473 (16/07/2005) 15 17 24 54 74
1474 (19/07/2005) 03 06 25 40 54
1475 (21/07/2005) 07 13 21 47 63
1476 (23/07/2005) 01 06 37 60 75
1477 (26/07/2005) 54 58 70 76 80
1478 (28/07/2005) 10 22 30 55 75
1479 (30/07/2005) 09 13 14 19 32
1480 (02/08/2005) 01 20 37 73 79
1481 (04/08/2005) 01 08 29 55 74
1482 (06/08/2005) 08 13 27 44 79
1483 (09/08/2005) 16 19 24 54 74
1484 (11/08/2005) 21 39 40 47 59
1485 (13/08/2005) 35 36 47 49 69
1486 (16/08/2005) 41 51 53 56 64
1487 (18/08/2005) 10 14 22 73 80
1488 (20/08/2005) 11 13 28 30 54
1489 (23/08/2005) 05 16 27 35 40
1490 (25/08/2005) 08 18 31 60 70
1491 (27/08/2005) 12 23 65 68 74
1492 (30/08/2005) 06 39 42 59 74
1493 (01/09/2005) 11 14 28 45 49
1494 (03/09/2005) 04 12 27 36 44
1495 (06/09/2005) 01 08 21 31 58
1496 (08/09/2005) 08 18 41 42 75
1497 (10/09/2005) 10 15 22 28 31
1498 (13/09/2005) 06 08 41 48 76
1499 (15/09/2005) 01 09 26 35 78
1500 (19/09/2005) 30 43 52 65 74
1501 (20/09/2005) 16 48 52 72 73
1502 (22/09/2005) 31 45 46 65 74
1503 (24/09/2005) 11 25 32 39 47
1504 (27/09/2005) 01 06 38 45 79
1505 (29/09/2005) 02 10 70 71 77
1506 (01/10/2005) 42 46 64 67 71
1507 (04/10/2005) 18 24 32 51 59
1508 (06/10/2005) 03 11 19 63 67
1509 (08/10/2005) 07 47 49 60 78
1510 (11/10/2005) 15 37 54 69 71
1511 (13/10/2005) 21 26 49 75 79
1512 (15/10/2005) 03 07 36 38 57
1513 (18/10/2005) 01 11 29 62 71
1514 (20/10/2005) 05 21 25 32 41
1515 (22/10/2005) 09 45 49 63 75
1516 (25/10/2005) 14 26 38 59 69
1517 (27/10/2005) 48 51 62 72 79
1518 (29/10/2005) 04 15 17 25 64
1519 (01/11/2005) 03 17 39 57 64
1520 (03/11/2005) 35 46 67 77 79
1521 (05/11/2005) 22 37 43 53 63
1522 (08/11/2005) 08 11 23 59 64
1523 (10/11/2005) 14 17 28 32 71
1524 (12/11/2005) 21 22 48 50 80
1525 (17/11/2005) 07 31 32 67 70
1526 (19/11/2005) 04 32 46 48 65
1527 (22/11/2005) 06 35 52 64 73
1528 (24/11/2005) 10 36 52 63 68
1529 (26/11/2005) 23 41 47 48 55
1530 (29/11/2005) 20 39 47 71 79
1531 (01/12/2005) 34 41 44 60 72
1532 (03/12/2005) 36 39 43 59 65
1533 (06/12/2005) 24 34 37 44 45
1534 (08/12/2005) 33 35 50 54 60
1535 (10/12/2005) 22 27 69 76 80
1536 (13/12/2005) 53 58 61 74 78
1537 (15/12/2005) 01 24 34 36 74
1538 (17/12/2005) 02 26 31 41 57
1539 (20/12/2005) 16 23 36 51 72
1540 (22/12/2005) 03 30 45 57 66
1541 (24/12/2005) 01 15 33 53 68
1542 (27/12/2005) 26 29 69 72 79
1543 (29/12/2005) 04 22 57 60 62
1544 (31/12/2005) 01 08 37 51 73
1545 (03/01/2006) 08 16 24 39 73
1546 (05/01/2006) 09 38 44 73 79
1547 (07/01/2006) 34 36 43 51 54
1548 (10/01/2006) 10 22 39 69 74
1549 (12/01/2006) 19 51 60 64 71
1550 (14/01/2006) 15 38 45 47 53
1551 (17/01/2006) 10 34 39 62 76
1552 (19/01/2006) 06 22 43 50 61
1553 (21/01/2006) 16 35 52 76 77
1554 (24/01/2006) 10 17 34 37 64
1555 (26/01/2006) 31 59 64 65 67
1556 (28/01/2006) 18 25 50 51 55
1557 (31/01/2006) 12 47 51 55 73
1558 (02/02/2006) 13 17 54 64 79
1559 (04/02/2006) 07 39 48 66 79
1560 (07/02/2006) 21 23 42 52 56
1561 (09/02/2006) 01 10 36 64 71
1562 (11/02/2006) 16 50 53 60 72
1563 (14/02/2006) 04 24 36 43 50
1564 (16/02/2006) 24 28 50 58 68
1565 (18/02/2006) 09 20 55 70 79
1566 (21/02/2006) 16 19 27 62 69
1567 (23/02/2006) 13 46 52 56 78
1568 (25/02/2006) 05 25 27 29 63
1569 (02/03/2006) 21 46 50 60 67
1570 (04/03/2006) 32 44 53 67 72
1571 (07/03/2006) 40 47 51 58 72
1572 (09/03/2006) 13 43 45 74 76
1573 (11/03/2006) 08 37 47 58 64
1574 (14/03/2006) 16 17 55 78 79
1575 (16/03/2006) 41 42 49 68 73
1576 (18/03/2006) 01 26 42 59 75
1577 (21/03/2006) 10 13 25 56 67
1578 (23/03/2006) 01 06 09 17 27
1579 (25/03/2006) 03 61 69 76 77
1580 (28/03/2006) 09 16 39 47 75
1581 (30/03/2006) 12 14 30 42 70
1582 (01/04/2006) 34 37 52 60 66
1583 (04/04/2006) 01 29 51 54 57
1584 (06/04/2006) 12 40 64 65 69
1585 (08/04/2006) 01 05 15 28 37
1586 (11/04/2006) 04 13 17 28 72
1587 (13/04/2006) 04 06 23 30 54
1588 (15/04/2006) 23 36 56 57 70
1589 (18/04/2006) 07 14 17 47 56
1590 (20/04/2006) 12 18 28 45 73
1591 (22/04/2006) 10 32 33 51 53
1592 (25/04/2006) 04 37 45 55 65
1593 (27/04/2006) 40 43 50 56 63
1594 (29/04/2006) 06 34 57 61 79
1595 (02/05/2006) 31 41 45 52 64
1596 (04/05/2006) 03 26 44 49 54
1597 (06/05/2006) 07 29 45 53 78
1598 (09/05/2006) 08 32 44 46 67
1599 (11/05/2006) 13 36 41 71 80
1600 (13/05/2006) 21 33 36 56 61
1601 (16/05/2006) 20 42 49 79 80
1602 (18/05/2006) 04 30 49 64 73
1603 (21/05/2006) 05 45 51 56 77
1604 (23/05/2006) 21 24 36 40 71
1605 (25/05/2006) 11 12 33 36 78
1606 (27/05/2006) 25 57 64 76 77
1607 (30/05/2006) 03 32 40 50 68
1608 (01/06/2006) 13 28 29 47 77
1609 (03/06/2006) 30 35 40 43 79
1610 (06/06/2006) 18 46 48 61 69
1611 (08/06/2006) 04 08 16 40 50
1612 (10/06/2006) 04 37 38 59 63
1613 (13/06/2006) 01 09 36 44 50
1614 (17/06/2006) 09 10 22 49 52
1615 (20/06/2006) 06 33 38 49 58
1616 (22/06/2006) 06 12 35 41 58
1617 (24/06/2006) 11 21 52 63 70
1618 (27/06/2006) 11 43 48 57 67
1619 (29/06/2006) 06 26 65 70 74
1620 (01/07/2006) 32 34 41 45 57
1621 (04/07/2006) 04 05 15 66 79
1622 (06/07/2006) 16 39 44 68 73
1623 (08/07/2006) 06 09 23 44 78
1624 (11/07/2006) 09 26 32 61 63
1625 (13/07/2006) 40 48 62 71 75
1626 (15/07/2006) 08 36 46 49 60
1627 (18/07/2006) 06 07 50 51 70
1628 (20/07/2006) 11 28 49 56 79
1629 (22/07/2006) 10 13 33 34 74
1630 (25/07/2006) 09 19 32 34 35
1631 (27/07/2006) 24 28 35 46 61
1632 (29/07/2006) 21 25 38 42 60
1633 (01/08/2006) 18 20 46 57 77
1634 (03/08/2006) 39 41 42 57 73
1635 (05/08/2006) 06 18 22 50 52
1636 (08/08/2006) 27 29 37 50 57
1637 (10/08/2006) 17 41 46 57 71
1638 (12/08/2006) 21 48 62 71 79
1639 (15/08/2006) 07 14 25 38 68
1640 (17/08/2006) 10 20 50 64 67
1641 (19/08/2006) 18 19 23 34 67
1642 (22/08/2006) 15 17 57 73 74
1643 (24/08/2006) 09 14 36 58 70
1644 (26/08/2006) 33 55 59 66 76
1645 (29/08/2006) 01 08 26 65 69
1646 (31/08/2006) 30 40 42 52 76
1647 (02/09/2006) 02 48 55 71 74
1648 (05/09/2006) 35 36 43 64 72
1649 (09/09/2006) 01 16 18 21 36
1650 (12/09/2006) 01 10 44 68 77
1651 (14/09/2006) 05 26 45 57 61
1652 (16/09/2006) 06 08 30 47 71
1653 (19/09/2006) 05 09 46 50 54
1654 (21/09/2006) 15 50 51 58 65
1655 (23/09/2006) 08 28 33 54 56
1656 (26/09/2006) 16 25 27 76 80
1657 (28/09/2006) 10 11 13 31 38
1658 (30/09/2006) 37 46 55 56 74
1659 (03/10/2006) 35 40 47 49 53
1660 (05/10/2006) 48 63 66 70 73
1661 (07/10/2006) 06 09 47 49 77
1662 (10/10/2006) 06 45 57 59 70
1663 (14/10/2006) 05 12 28 68 71
1664 (17/10/2006) 20 26 46 58 80
1665 (19/10/2006) 01 60 61 62 71
1666 (21/10/2006) 29 47 51 52 73
1667 (24/10/2006) 02 10 34 43 66
1668 (26/10/2006) 12 31 59 71 77
1669 (28/10/2006) 16 46 49 53 63
1670 (31/10/2006) 21 24 60 76 77
1671 (04/11/2006) 05 11 15 34 35
1672 (07/11/2006) 15 53 55 63 79
1673 (09/11/2006) 30 33 45 58 77
1674 (11/11/2006) 03 04 18 33 80
1675 (14/11/2006) 22 23 32 50 70
1676 (16/11/2006) 37 44 49 53 60
1677 (18/11/2006) 41 44 52 59 77
1678 (21/11/2006) 06 12 30 62 72
1679 (23/11/2006) 03 14 16 22 52
1680 (25/11/2006) 21 38 60 67 79
1681 (28/11/2006) 01 27 32 56 71
1682 (30/11/2006) 01 04 36 47 65
1683 (02/12/2006) 18 22 28 47 54
1684 (05/12/2006) 01 06 44 52 80
1685 (07/12/2006) 05 08 17 34 71
1686 (09/12/2006) 10 23 26 37 53
1687 (12/12/2006) 33 49 55 69 76
1688 (14/12/2006) 04 05 06 14 27
1689 (16/12/2006) 01 15 24 42 72
1690 (19/12/2006) 08 09 46 64 65
1691 (21/12/2006) 08 34 36 65 74
1692 (23/12/2006) 07 31 38 39 52
1693 (26/12/2006) 03 33 41 53 59
1694 (28/12/2006) 23 24 33 52 62
1695 (30/12/2006) 06 32 33 39 75
1696 (02/01/2007) 27 28 29 34 79
1697 (04/01/2007) 12 16 66 78 79
1698 (06/01/2007) 33 39 49 53 71
1699 (09/01/2007) 03 20 29 39 74
1700 (11/01/2007) 11 20 26 47 65
1701 (13/01/2007) 15 30 49 64 72
1702 (16/01/2007) 14 22 52 78 80
1703 (18/01/2007) 09 35 36 40 63
1704 (20/01/2007) 08 24 29 54 70
1705 (23/01/2007) 21 34 49 50 54
1706 (25/01/2007) 07 11 19 29 39
1707 (27/01/2007) 13 26 28 37 67
1708 (30/01/2007) 12 33 64 68 70
1709 (01/02/2007) 06 58 61 63 79
1710 (03/02/2007) 15 19 51 63 72
1711 (06/02/2007) 09 11 32 62 79
1712 (08/02/2007) 12 27 31 34 55
1713 (10/02/2007) 04 30 55 62 71
1714 (13/02/2007) 01 11 17 18 37
1715 (15/02/2007) 33 46 49 54 56
1716 (17/02/2007) 08 29 59 65 80
1717 (22/02/2007) 12 16 17 25 50
1718 (24/02/2007) 27 43 44 56 59
1719 (27/02/2007) 29 50 58 77 78
1720 (01/03/2007) 02 06 15 34 36
1721 (03/03/2007) 08 19 38 42 79
1722 (06/03/2007) 45 46 47 54 65
1723 (08/03/2007) 03 09 27 50 53
1724 (10/03/2007) 31 34 37 39 45
1725 (13/03/2007) 26 39 41 42 74
1726 (15/03/2007) 19 22 26 57 64
1727 (17/03/2007) 12 15 42 58 78
1728 (20/03/2007) 26 29 42 47 68
1729 (22/03/2007) 28 38 52 59 71
1730 (24/03/2007) 08 12 29 62 65
1731 (27/03/2007) 14 31 38 49 73
1732 (29/03/2007) 16 42 49 51 75
1733 (31/03/2007) 09 22 62 63 72
1734 (03/04/2007) 12 40 60 69 77
1735 (05/04/2007) 01 08 32 65 67
1736 (07/04/2007) 12 42 46 49 80
1737 (10/04/2007) 09 24 27 30 68
1738 (12/04/2007) 33 34 71 74 79
1739 (14/04/2007) 16 38 44 76 78
1740 (17/04/2007) 09 35 43 49 78
1741 (19/04/2007) 24 36 44 45 46
1742 (24/04/2007) 08 54 57 64 66
1743 (26/04/2007) 02 16 64 69 77
1744 (28/04/2007) 02 22 31 64 75
1745 (03/05/2007) 22 25 56 76 80
1746 (05/05/2007) 05 09 24 48 77
1747 (08/05/2007) 01 13 27 59 71
1748 (10/05/2007) 37 47 52 72 79
1749 (12/05/2007) 42 60 62 66 75
1750 (15/05/2007) 22 31 34 73 74
1751 (17/05/2007) 16 21 37 38 60
1752 (19/05/2007) 05 12 32 44 54
1753 (22/05/2007) 19 21 55 60 62
1754 (24/05/2007) 06 19 21 27 58
1755 (26/05/2007) 17 37 53 69 80
1756 (29/05/2007) 10 33 42 49 70
1757 (31/05/2007) 02 14 47 53 78
1758 (02/06/2007) 11 38 40 41 78
1759 (05/06/2007) 09 14 56 68 79
1760 (09/06/2007) 27 34 46 55 70
1761 (12/06/2007) 01 13 45 55 58
1762 (14/06/2007) 02 20 30 45 74
1763 (16/06/2007) 03 09 24 33 60
1764 (19/06/2007) 01 10 47 73 75
1765 (21/06/2007) 04 10 26 36 80
1766 (23/06/2007) 05 25 27 62 71
1767 (26/06/2007) 09 39 60 74 79
1768 (28/06/2007) 28 33 42 62 63
1769 (30/06/2007) 20 24 45 56 61
1770 (03/07/2007) 10 21 22 25 63
1771 (05/07/2007) 28 39 42 59 78
1772 (07/07/2007) 11 19 38 48 54
1773 (10/07/2007) 20 26 57 61 63
1774 (12/07/2007) 16 19 34 38 55
1775 (14/07/2007) 12 49 55 67 80
1776 (17/07/2007) 07 21 32 36 52
1777 (19/07/2007) 01 27 44 56 74
1778 (21/07/2007) 26 41 46 55 67
1779 (24/07/2007) 21 31 45 48 55
1780 (26/07/2007) 28 33 42 48 76
1781 (28/07/2007) 02 25 43 53 64
1782 (31/07/2007) 05 21 22 62 77
1783 (02/08/2007) 05 08 35 55 70
1784 (04/08/2007) 26 29 51 59 62
1785 (07/08/2007) 22 32 60 68 72
1786 (09/08/2007) 26 45 69 77 80
1787 (11/08/2007) 33 39 51 56 72
1788 (14/08/2007) 05 16 41 53 68
1789 (16/08/2007) 09 22 26 34 78
1790 (18/08/2007) 02 15 20 32 34
1791 (21/08/2007) 40 42 51 52 66
1792 (23/08/2007) 14 39 41 66 75
1793 (25/08/2007) 15 16 41 42 55
1794 (28/08/2007) 01 10 23 41 76
1795 (30/08/2007) 03 26 47 61 72
1796 (01/09/2007) 34 35 40 48 49
1797 (04/09/2007) 22 29 64 66 70
1798 (06/09/2007) 12 28 45 56 59
1799 (08/09/2007) 27 39 55 71 75
1800 (11/09/2007) 22 32 44 65 74
1801 (13/09/2007) 04 07 25 35 52
1802 (15/09/2007) 26 47 59 64 70
1803 (18/09/2007) 48 53 62 67 77
1804 (20/09/2007) 18 25 28 51 69
1805 (22/09/2007) 12 21 52 60 63
1806 (25/09/2007) 13 25 52 55 71
1807 (27/09/2007) 04 28 51 58 76
1808 (29/09/2007) 03 19 25 29 58
1809 (02/10/2007) 24 25 40 56 75
1810 (04/10/2007) 22 38 40 48 78
1811 (06/10/2007) 30 37 38 45 61
1812 (09/10/2007) 02 04 26 67 80
1813 (11/10/2007) 07 16 21 28 77
1814 (13/10/2007) 03 20 31 37 62
1815 (16/10/2007) 15 18 56 61 68
1816 (18/10/2007) 08 34 37 55 73
1817 (20/10/2007) 20 21 47 57 60
1818 (23/10/2007) 08 16 39 63 71
1819 (25/10/2007) 12 32 51 77 80
1820 (27/10/2007) 09 38 48 68 80
1821 (30/10/2007) 22 29 35 47 76
1822 (01/11/2007) 02 08 50 62 64
1823 (03/11/2007) 19 43 57 58 66
1824 (06/11/2007) 05 10 46 58 80
1825 (08/11/2007) 14 36 49 59 68
1826 (10/11/2007) 09 10 13 23 68
1827 (13/11/2007) 02 29 38 58 63
1828 (17/11/2007) 05 16 30 47 73
1829 (20/11/2007) 23 31 38 51 58
1830 (22/11/2007) 08 41 64 66 68
1831 (24/11/2007) 02 25 29 48 61
1832 (27/11/2007) 01 28 30 42 68
1833 (29/11/2007) 06 10 44 48 57
1834 (01/12/2007) 04 19 35 42 49
1835 (04/12/2007) 08 21 29 58 62
1836 (06/12/2007) 12 13 29 35 65
1837 (08/12/2007) 12 14 27 41 72
1838 (11/12/2007) 05 21 61 79 80
1839 (13/12/2007) 10 33 41 45 78
1840 (15/12/2007) 10 12 38 52 75
1841 (18/12/2007) 13 16 31 35 51
1842 (20/12/2007) 02 13 31 56 71
1843 (22/12/2007) 08 16 23 26 55
1844 (27/12/2007) 09 20 21 39 65
1845 (29/12/2007) 08 09 37 38 40
1846 (03/01/2008) 14 24 37 39 76
1847 (05/01/2008) 17 18 36 37 40
1848 (08/01/2008) 15 24 30 44 77
1849 (10/01/2008) 16 54 61 75 80
1850 (12/01/2008) 18 39 49 55 80
1851 (15/01/2008) 06 23 36 66 69
1852 (17/01/2008) 08 21 38 61 67
1853 (19/01/2008) 32 53 67 69 71
1854 (22/01/2008) 08 38 50 60 67
1855 (24/01/2008) 02 23 67 74 77
1856 (26/01/2008) 01 02 11 42 44
1857 (29/01/2008) 35 44 51 59 67
1858 (31/01/2008) 17 18 27 68 80
1859 (02/02/2008) 04 14 49 58 79
1860 (07/02/2008) 39 41 48 71 79
1861 (09/02/2008) 28 38 43 60 79
1862 (12/02/2008) 04 24 28 39 61
1863 (14/02/2008) 06 21 26 64 75
1864 (16/02/2008) 07 13 42 56 69
1865 (19/02/2008) 08 26 38 56 58
1866 (21/02/2008) 14 15 54 68 75
1867 (23/02/2008) 35 41 57 64 66
1868 (26/02/2008) 23 38 49 51 71
1869 (28/02/2008) 08 20 33 41 44
1870 (01/03/2008) 20 42 56 75 76
1871 (04/03/2008) 14 41 51 73 80
1872 (06/03/2008) 07 32 49 60 75
1873 (08/03/2008) 03 07 54 59 63
1874 (11/03/2008) 22 25 28 72 77
1875 (13/03/2008) 03 16 21 67 78
1876 (15/03/2008) 17 28 51 56 75
1877 (18/03/2008) 13 40 65 69 77
1878 (20/03/2008) 02 43 59 68 75
1879 (22/03/2008) 18 20 25 35 62
1880 (25/03/2008) 16 26 29 32 74
1881 (27/03/2008) 06 08 15 42 59
1882 (29/03/2008) 12 14 36 64 80
1883 (01/04/2008) 17 42 55 70 79
1884 (03/04/2008) 27 38 59 67 75
1885 (05/04/2008) 10 17 18 28 31
1886 (08/04/2008) 09 40 50 52 58
1887 (10/04/2008) 16 17 45 50 62
1888 (12/04/2008) 28 31 47 51 59
1889 (15/04/2008) 14 23 54 58 80
1890 (17/04/2008) 27 43 45 49 69
1891 (19/04/2008) 16 33 54 56 59
1892 (22/04/2008) 20 32 46 48 62
1893 (24/04/2008) 24 29 46 74 76
1894 (26/04/2008) 08 15 43 53 72
1895 (29/04/2008) 12 17 54 58 67
1896 (03/05/2008) 03 24 43 47 63
1897 (06/05/2008) 22 29 72 78 79
1898 (08/05/2008) 11 38 42 46 74
1899 (10/05/2008) 08 35 42 54 57
1900 (13/05/2008) 22 34 35 48 80
1901 (15/05/2008) 07 17 26 41 63
1902 (17/05/2008) 02 13 16 59 61
1903 (20/05/2008) 15 23 29 53 64
1904 (24/05/2008) 05 34 61 67 77
1905 (27/05/2008) 27 38 45 72 78
1906 (29/05/2008) 01 02 04 41 72
1907 (31/05/2008) 34 40 65 66 76
1908 (03/06/2008) 07 13 25 61 78
